Export_Log_ID,Reporting_Date,Settlement_Cycle_Code,Gross_Sales_Volume,Total_COGS,Tax_Component,Net_Profit_Amount,Corporate_Tax_Zone,Reconciliation_Match_Flag,Last_Sync_Timestamp,created_at,updated_at,source_system,etl_load_timestamp,record_version,is_active
EXP00000432,2024-03-07,DAILY,353502.74,215118.71,23262.94,115121.09,LATAM,Y,2024-03-07T23:59:00,2024-03-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000433,2024-03-08,DAILY,271977.95,215342.57,19641.36,36994.02,US_WEST,Y,2024-03-08T23:59:00,2024-03-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000434,2024-03-09,DAILY,347900.08,211235.61,23588.07,113076.40,APAC,Y,2024-03-09T23:59:00,2024-03-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000435,2024-03-10,DAILY,372835.55,266488.58,25151.72,81195.25,US_WEST,Y,2024-03-10T23:59:00,2024-03-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000436,2024-03-11,DAILY,334098.70,228980.62,23226.58,81891.50,US_EAST,Y,2024-03-11T23:59:00,2024-03-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000437,2024-03-12,DAILY,357418.66,235197.25,24982.60,97238.81,EU_CENTRAL,Y,2024-03-12T23:59:00,2024-03-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000438,2024-03-13,DAILY,329507.41,225594.91,22685.02,81227.48,EU_CENTRAL,Y,2024-03-13T23:59:00,2024-03-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000439,2024-03-14,DAILY,332848.07,265957.80,22944.01,43946.26,US_WEST,Y,2024-03-14T23:59:00,2024-03-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000440,2024-03-15,DAILY,385429.29,274825.13,27078.91,83525.25,APAC,Y,2024-03-15T23:59:00,2024-03-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000441,2024-03-16,DAILY,387502.76,282937.83,27745.78,76819.15,EU_CENTRAL,Y,2024-03-16T23:59:00,2024-03-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000442,2024-03-17,DAILY,333233.62,222372.35,23968.54,86892.73,US_WEST,Y,2024-03-17T23:59:00,2024-03-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000443,2024-03-18,DAILY,349220.64,213644.73,23168.67,112407.24,US_WEST,Y,2024-03-18T23:59:00,2024-03-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000444,2024-03-19,DAILY,333404.52,204542.11,24177.47,104684.94,US_EAST,Y,2024-03-19T23:59:00,2024-03-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000445,2024-03-20,DAILY,403675.65,298985.83,28384.34,76305.48,US_WEST,Y,2024-03-20T23:59:00,2024-03-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000446,2024-03-21,DAILY,355209.04,246702.60,25164.95,83341.49,APAC,Y,2024-03-21T23:59:00,2024-03-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000447,2024-03-22,DAILY,417614.92,272975.56,28895.71,115743.65,LATAM,Y,2024-03-22T23:59:00,2024-03-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.527293,1,True
EXP00000448,2024-03-23,DAILY,329571.72,263572.03,24040.81,41958.88,US_EAST,Y,2024-03-23T23:59:00,2024-03-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000449,2024-03-24,DAILY,355936.25,230435.11,23845.79,101655.35,US_WEST,Y,2024-03-24T23:59:00,2024-03-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000450,2024-03-25,DAILY,344805.80,247054.56,23207.23,74544.01,US_EAST,Y,2024-03-25T23:59:00,2024-03-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000451,2024-03-26,DAILY,339050.73,234493.71,22347.33,82209.69,APAC,Y,2024-03-26T23:59:00,2024-03-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000452,2024-03-27,DAILY,377902.60,253469.46,25307.03,99126.11,US_WEST,Y,2024-03-27T23:59:00,2024-03-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000453,2024-03-28,DAILY,374405.06,237419.87,26222.99,110762.20,APAC,Y,2024-03-28T23:59:00,2024-03-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.528308,1,True
EXP00000454,2024-03-29,DAILY,382103.43,257510.32,24829.46,99763.65,APAC,Y,2024-03-29T23:59:00,2024-03-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000455,2024-03-30,DAILY,305773.21,216650.79,20520.78,68601.64,APAC,Y,2024-03-30T23:59:00,2024-03-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000456,2024-03-31,DAILY,363248.27,282820.21,23656.02,56772.04,EU_CENTRAL,Y,2024-03-31T23:59:00,2024-03-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000457,2024-04-01,DAILY,404713.80,279388.65,28342.93,96982.22,APAC,Y,2024-04-01T23:59:00,2024-04-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000458,2024-04-02,DAILY,315298.79,226384.74,22556.27,66357.78,US_EAST,Y,2024-04-02T23:59:00,2024-04-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000459,2024-04-03,DAILY,366098.83,280145.92,26788.15,59164.76,EU_CENTRAL,Y,2024-04-03T23:59:00,2024-04-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000460,2024-04-04,DAILY,336467.63,239057.71,23734.62,73675.30,LATAM,Y,2024-04-04T23:59:00,2024-04-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000461,2024-04-05,DAILY,382936.51,246238.26,24903.22,111795.03,US_EAST,Y,2024-04-05T23:59:00,2024-04-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000462,2024-04-06,DAILY,347077.38,256517.83,23979.32,66580.23,US_EAST,Y,2024-04-06T23:59:00,2024-04-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.529316,1,True
EXP00000463,2024-04-07,DAILY,393536.05,263693.03,27791.20,102051.82,US_EAST,Y,2024-04-07T23:59:00,2024-04-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.530323,1,True
EXP00000464,2024-04-08,DAILY,388057.07,278852.95,27041.02,82163.10,EU_CENTRAL,Y,2024-04-08T23:59:00,2024-04-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.530323,1,True
EXP00000465,2024-04-09,DAILY,410279.44,301241.81,27908.90,81128.73,US_EAST,Y,2024-04-09T23:59:00,2024-04-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.530323,1,True
EXP00000466,2024-04-10,DAILY,305926.21,192171.49,20926.47,92828.25,EU_CENTRAL,Y,2024-04-10T23:59:00,2024-04-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.530323,1,True
EXP00000467,2024-04-11,DAILY,370180.48,225291.77,25890.69,118998.02,US_EAST,Y,2024-04-11T23:59:00,2024-04-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.530323,1,True
EXP00000468,2024-04-12,DAILY,376322.16,233922.09,26168.64,116231.43,US_EAST,Y,2024-04-12T23:59:00,2024-04-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000469,2024-04-13,DAILY,380194.65,236202.99,24756.14,119235.52,EU_CENTRAL,Y,2024-04-13T23:59:00,2024-04-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000470,2024-04-14,DAILY,303666.16,199449.86,20338.67,83877.63,US_EAST,Y,2024-04-14T23:59:00,2024-04-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000471,2024-04-15,DAILY,352270.29,250814.15,23999.87,77456.27,APAC,Y,2024-04-15T23:59:00,2024-04-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000472,2024-04-16,DAILY,368455.67,224754.74,26005.31,117695.62,US_EAST,Y,2024-04-16T23:59:00,2024-04-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000473,2024-04-17,DAILY,321841.16,232826.00,22198.60,66816.56,APAC,Y,2024-04-17T23:59:00,2024-04-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000474,2024-04-18,DAILY,306141.71,234830.32,20966.78,50344.61,US_EAST,Y,2024-04-18T23:59:00,2024-04-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.531311,1,True
EXP00000475,2024-04-19,DAILY,364441.25,247579.89,25718.67,91142.69,LATAM,Y,2024-04-19T23:59:00,2024-04-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000476,2024-04-20,DAILY,326636.41,226102.73,21790.14,78743.54,US_EAST,Y,2024-04-20T23:59:00,2024-04-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000477,2024-04-21,DAILY,378596.32,240625.63,26209.23,111761.46,LATAM,Y,2024-04-21T23:59:00,2024-04-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000478,2024-04-22,DAILY,347888.07,216430.87,24678.57,106778.63,APAC,Y,2024-04-22T23:59:00,2024-04-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000479,2024-04-23,DAILY,300982.56,238281.97,21627.12,41073.47,US_WEST,Y,2024-04-23T23:59:00,2024-04-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000480,2024-04-24,DAILY,339485.31,214436.27,23636.99,101412.05,US_WEST,Y,2024-04-24T23:59:00,2024-04-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000481,2024-04-25,DAILY,462705.40,314671.65,30727.19,117306.56,APAC,Y,2024-04-25T23:59:00,2024-04-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000482,2024-04-26,DAILY,319199.25,227355.92,21000.94,70842.39,US_EAST,Y,2024-04-26T23:59:00,2024-04-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000483,2024-04-27,DAILY,449815.85,326051.85,31427.89,92336.11,EU_CENTRAL,Y,2024-04-27T23:59:00,2024-04-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000484,2024-04-28,DAILY,355454.26,214222.13,25752.81,115479.32,LATAM,Y,2024-04-28T23:59:00,2024-04-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000485,2024-04-29,DAILY,358142.30,248195.55,23981.13,85965.62,LATAM,Y,2024-04-29T23:59:00,2024-04-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000486,2024-04-30,DAILY,351521.35,251285.61,24240.76,75994.98,US_EAST,Y,2024-04-30T23:59:00,2024-04-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000487,2024-05-01,DAILY,360730.46,246822.21,24103.59,89804.66,US_WEST,Y,2024-05-01T23:59:00,2024-05-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000488,2024-05-02,DAILY,278344.94,216665.30,20214.22,41465.42,US_EAST,Y,2024-05-02T23:59:00,2024-05-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000489,2024-05-03,DAILY,311174.08,227008.59,21519.17,62646.32,APAC,Y,2024-05-03T23:59:00,2024-05-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000490,2024-05-04,DAILY,364097.55,239960.47,26211.07,97926.01,US_WEST,Y,2024-05-04T23:59:00,2024-05-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000491,2024-05-05,DAILY,356768.72,257313.10,22766.04,76689.58,APAC,Y,2024-05-05T23:59:00,2024-05-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000492,2024-05-06,DAILY,353210.80,240244.19,23951.46,89015.15,EU_CENTRAL,Y,2024-05-06T23:59:00,2024-05-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000493,2024-05-07,DAILY,351490.28,278919.43,24734.72,47836.13,LATAM,Y,2024-05-07T23:59:00,2024-05-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000494,2024-05-08,DAILY,378345.06,277359.05,25641.35,75344.66,US_WEST,Y,2024-05-08T23:59:00,2024-05-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.532308,1,True
EXP00000495,2024-05-09,DAILY,401145.70,288090.05,27068.56,85987.09,EU_CENTRAL,Y,2024-05-09T23:59:00,2024-05-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000496,2024-05-10,DAILY,307427.85,222912.22,20062.22,64453.41,US_WEST,Y,2024-05-10T23:59:00,2024-05-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000497,2024-05-11,DAILY,349360.70,255318.07,21933.87,72108.76,APAC,Y,2024-05-11T23:59:00,2024-05-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000498,2024-05-12,DAILY,385890.07,238282.15,26926.79,120681.13,APAC,Y,2024-05-12T23:59:00,2024-05-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000499,2024-05-13,DAILY,361271.04,259106.87,25445.35,76718.82,EU_CENTRAL,Y,2024-05-13T23:59:00,2024-05-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000500,2024-05-14,DAILY,377955.02,255014.47,26106.27,96834.28,APAC,Y,2024-05-14T23:59:00,2024-05-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000501,2024-05-15,DAILY,327103.06,221404.52,23459.24,82239.30,US_EAST,Y,2024-05-15T23:59:00,2024-05-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000502,2024-05-16,DAILY,354775.61,227573.34,24680.25,102522.02,EU_CENTRAL,Y,2024-05-16T23:59:00,2024-05-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000503,2024-05-17,DAILY,325547.65,226924.74,21735.81,76887.10,US_WEST,Y,2024-05-17T23:59:00,2024-05-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.533307,1,True
EXP00000504,2024-05-18,DAILY,330008.04,203703.29,21385.52,104919.23,US_EAST,Y,2024-05-18T23:59:00,2024-05-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000505,2024-05-19,DAILY,307513.86,241721.81,20058.27,45733.78,US_EAST,Y,2024-05-19T23:59:00,2024-05-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000506,2024-05-20,DAILY,314173.86,230317.98,21082.79,62773.09,US_WEST,Y,2024-05-20T23:59:00,2024-05-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000507,2024-05-21,DAILY,355320.60,274735.44,23912.52,56672.64,US_WEST,Y,2024-05-21T23:59:00,2024-05-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000508,2024-05-22,DAILY,384584.10,235750.86,24531.00,124302.24,EU_CENTRAL,Y,2024-05-22T23:59:00,2024-05-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000509,2024-05-23,DAILY,397564.48,289656.32,28520.34,79387.82,LATAM,Y,2024-05-23T23:59:00,2024-05-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000510,2024-05-24,DAILY,413209.58,256852.62,28761.67,127595.29,US_EAST,Y,2024-05-24T23:59:00,2024-05-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000511,2024-05-25,DAILY,395223.73,275777.42,27721.52,91724.79,EU_CENTRAL,Y,2024-05-25T23:59:00,2024-05-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.534312,1,True
EXP00000512,2024-05-26,DAILY,337597.59,209357.63,22819.97,105419.99,LATAM,Y,2024-05-26T23:59:00,2024-05-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000513,2024-05-27,DAILY,343069.15,208143.96,23333.72,111591.47,EU_CENTRAL,Y,2024-05-27T23:59:00,2024-05-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000514,2024-05-28,DAILY,415488.17,285356.19,28281.49,101850.49,LATAM,Y,2024-05-28T23:59:00,2024-05-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000515,2024-05-29,DAILY,298611.74,226120.95,19480.89,53009.90,US_EAST,Y,2024-05-29T23:59:00,2024-05-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000516,2024-05-30,DAILY,376029.71,233504.28,23688.91,118836.52,APAC,Y,2024-05-30T23:59:00,2024-05-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000517,2024-05-31,DAILY,359580.61,280035.11,23178.19,56367.31,EU_CENTRAL,Y,2024-05-31T23:59:00,2024-05-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000518,2024-06-01,DAILY,306416.11,243590.91,20537.75,42287.45,EU_CENTRAL,Y,2024-06-01T23:59:00,2024-06-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000519,2024-06-02,DAILY,358525.83,251240.99,24689.34,82595.50,APAC,Y,2024-06-02T23:59:00,2024-06-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000520,2024-06-03,DAILY,370794.26,236039.67,25342.61,109411.98,EU_CENTRAL,Y,2024-06-03T23:59:00,2024-06-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000521,2024-06-04,DAILY,352555.75,270938.33,24178.64,57438.78,APAC,Y,2024-06-04T23:59:00,2024-06-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000522,2024-06-05,DAILY,407463.27,271196.77,29907.23,106359.27,APAC,Y,2024-06-05T23:59:00,2024-06-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000523,2024-06-06,DAILY,326157.29,199269.93,22314.58,104572.78,US_WEST,Y,2024-06-06T23:59:00,2024-06-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.535311,1,True
EXP00000524,2024-06-07,DAILY,364604.78,279017.27,26124.42,59463.09,APAC,Y,2024-06-07T23:59:00,2024-06-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000525,2024-06-08,DAILY,312499.42,187578.79,20935.17,103985.46,US_EAST,Y,2024-06-08T23:59:00,2024-06-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000526,2024-06-09,DAILY,396184.21,252654.46,27340.55,116189.20,LATAM,Y,2024-06-09T23:59:00,2024-06-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000527,2024-06-10,DAILY,362729.34,281097.37,24129.96,57502.01,LATAM,Y,2024-06-10T23:59:00,2024-06-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000528,2024-06-11,DAILY,437339.52,285065.22,29693.55,122580.75,APAC,Y,2024-06-11T23:59:00,2024-06-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000529,2024-06-12,DAILY,406735.33,295375.89,28615.86,82743.58,EU_CENTRAL,Y,2024-06-12T23:59:00,2024-06-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000530,2024-06-13,DAILY,371941.75,273866.87,26020.64,72054.24,US_EAST,Y,2024-06-13T23:59:00,2024-06-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000531,2024-06-14,DAILY,318172.95,199266.36,22998.50,95908.09,EU_CENTRAL,Y,2024-06-14T23:59:00,2024-06-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000532,2024-06-15,DAILY,349907.92,230935.25,24709.09,94263.58,EU_CENTRAL,Y,2024-06-15T23:59:00,2024-06-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000533,2024-06-16,DAILY,293083.12,212256.11,20846.08,59980.93,US_WEST,Y,2024-06-16T23:59:00,2024-06-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000534,2024-06-17,DAILY,354752.60,215168.72,23372.12,116211.76,EU_CENTRAL,Y,2024-06-17T23:59:00,2024-06-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.536327,1,True
EXP00000535,2024-06-18,DAILY,320953.56,237369.30,22536.61,61047.65,US_WEST,Y,2024-06-18T23:59:00,2024-06-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000536,2024-06-19,DAILY,325506.82,260390.91,23372.16,41743.75,US_WEST,Y,2024-06-19T23:59:00,2024-06-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000537,2024-06-20,DAILY,393063.61,244051.60,26080.50,122931.51,US_EAST,Y,2024-06-20T23:59:00,2024-06-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000538,2024-06-21,DAILY,363688.22,243194.45,25344.88,95148.89,US_WEST,Y,2024-06-21T23:59:00,2024-06-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000539,2024-06-22,DAILY,380661.98,260595.64,25414.06,94652.28,APAC,Y,2024-06-22T23:59:00,2024-06-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
